Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Week,Order Day,Shipping Days,Profit Margin,Sales Bucket,Profit Bucket
3619,Us-2021-158554,2021-11-09,2021-11-09,Same Day,Cm-12190,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-Pa-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 Per Pad, 4 X 5 1/4, Green Cycle",11.352000000000002,3,0.2,4.1151,2021,November,4,45,Tuesday,0,0.36249999999999993,Low,Low Profit
3620,Us-2021-169796,2021-11-09,2021-11-14,Standard Class,Dp-13240,Dean Percer,Home Office,United States,New York City,New York,10035,East,Off-St-10001505,Office Supplies,Storage,"Perma Stor-All Hanging File Box, 13 1/8""W X 12 1/4""D X 10 1/2""H",17.94,3,0.0,3.0497999999999985,2021,November,4,45,Tuesday,5,0.1699999999999999,Low,Low Profit
3621,Us-2021-146486,2021-11-09,2021-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Off-St-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.54999999999998,5,0.0,4.891000000000005,2021,November,4,45,Tuesday,5,0.020000000000000025,Medium,Low Profit
3622,Us-2021-146486,2021-11-09,2021-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Tec-Ac-10002018,Technology,Accessories,Amazonbasics 3-Button Usb Wired Mouse,13.98,2,0.0,6.011400000000001,2021,November,4,45,Tuesday,5,0.43000000000000005,Low,Low Profit
3623,Us-2021-146486,2021-11-09,2021-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Tec-Ac-10002637,Technology,Accessories,Logitech Vx Revolution Cordless Laser Mouse For Notebooks (Black),899.95,5,0.0,53.99699999999996,2021,November,4,45,Tuesday,5,0.05999999999999995,High,Low Profit
3624,Us-2021-169796,2021-11-09,2021-11-14,Standard Class,Dp-13240,Dean Percer,Home Office,United States,New York City,New York,10035,East,Tec-Ma-10000045,Technology,Machines,Zebra Zm400 Thermal Label Printer,2321.9,2,0.0,1114.512,2021,November,4,45,Tuesday,5,0.48,Very High,High Profit
3625,Us-2021-121783,2021-11-10,2021-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Fur-Fu-10004351,Furniture,Furnishings,Staple-Based Wall Hangings,29.22,3,0.0,12.856800000000002,2021,November,4,45,Wednesday,4,0.44000000000000006,Low,Low Profit
3626,Us-2021-121783,2021-11-10,2021-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Off-Ap-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.90999999999997,2021,November,4,45,Wednesday,4,0.24999999999999997,High,High Profit
3627,Us-2021-121783,2021-11-10,2021-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Off-Bi-10001658,Office Supplies,Binders,Gbc Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,2021,November,4,45,Wednesday,4,0.45999999999999996,Low,Low Profit
3628,Us-2021-121783,2021-11-10,2021-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Off-St-10000078,Office Supplies,Storage,Tennsco 6- And 18-Compartment Lockers,795.51,3,0.0,143.19179999999994,2021,November,4,45,Wednesday,4,0.17999999999999994,High,High Profit
3629,Us-2021-147690,2021-11-10,2021-11-14,Standard Class,Sc-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Off-St-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.5840000000001,6,0.2,43.31879999999995,2021,November,4,45,Wednesday,4,0.07499999999999991,High,Low Profit
3630,Us-2021-158659,2021-11-10,2021-11-14,Second Class,Sc-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,Off-St-10003306,Office Supplies,Storage,Letter Size Cart,714.3000000000001,5,0.0,207.14699999999993,2021,November,4,45,Wednesday,4,0.28999999999999987,High,High Profit
3631,Us-2021-155040,2021-11-10,2021-11-15,Standard Class,Ah-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,Tec-Ac-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156000000000006,2021,November,4,45,Wednesday,5,0.44000000000000006,Low,Low Profit
3632,Us-2021-121783,2021-11-10,2021-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Tec-Co-10001571,Technology,Copiers,Sharp 1540Cs Digital Laser Copier,549.99,1,0.0,274.995,2021,November,4,45,Wednesday,4,0.5,High,High Profit
3633,Us-2021-111948,2021-11-11,2021-11-11,Same Day,Ag-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,Off-Ap-10002311,Office Supplies,Appliances,"Holmes Replacement Filter For Hepa Air Cleaner, Very Large Room, Hepa Filter",123.858,2,0.1,46.790800000000004,2021,November,4,45,Thursday,0,0.3777777777777778,Medium,Low Profit
3634,Us-2021-111948,2021-11-11,2021-11-11,Same Day,Ag-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,Off-St-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.12960000000004,2021,November,4,45,Thursday,0,0.2800000000000001,Medium,High Profit
3635,Us-2021-113628,2021-11-12,2021-11-19,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Fur-Ch-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair With Loop Arms, Charcoal",523.92,5,0.2,-72.03900000000004,2021,November,4,45,Friday,7,-0.1375000000000001,High,Loss
3636,Us-2021-113628,2021-11-12,2021-11-19,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Fur-Ch-10004477,Furniture,Chairs,"Global Push Button Manager'S Chair, Indigo",146.13600000000002,3,0.2,16.440299999999986,2021,November,4,45,Friday,7,0.11249999999999989,Medium,Low Profit
3637,Us-2021-113628,2021-11-12,2021-11-19,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Off-Ar-10001246,Office Supplies,Art,Newell 317,11.76,5,0.2,1.322999999999999,2021,November,4,45,Friday,7,0.11249999999999992,Low,Low Profit
3638,Us-2021-113628,2021-11-12,2021-11-19,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Off-Bi-10002799,Office Supplies,Binders,"Slimview Poly Binder, 3/8""",4.662,3,0.7,-3.7295999999999996,2021,November,4,45,Friday,7,-0.7999999999999999,Low,Loss
3639,Us-2021-113628,2021-11-12,2021-11-19,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Off-Bi-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,5.238000000000001,2,0.7,-4.0158000000000005,2021,November,4,45,Friday,7,-0.7666666666666666,Low,Loss
3640,Us-2021-153283,2021-11-12,2021-11-18,Standard Class,Eb-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035,East,Off-En-10001539,Office Supplies,Envelopes,Staple Envelope,15.56,2,0.0,7.3132,2021,November,4,45,Friday,6,0.47,Low,Low Profit
3641,Us-2021-162964,2021-11-12,2021-11-18,Standard Class,Mf-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,Off-En-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 X 13",223.88799999999998,7,0.2,69.96499999999997,2021,November,4,45,Friday,6,0.31249999999999994,Medium,Low Profit
3642,Us-2021-153220,2021-11-12,2021-11-14,First Class,Yc-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,Off-Pa-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.700000000000001,5,0.0,7.0649999999999995,2021,November,4,45,Friday,2,0.44999999999999996,Low,Low Profit
3643,Us-2021-162964,2021-11-12,2021-11-18,Standard Class,Mf-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,Off-Pa-10003349,Office Supplies,Paper,Xerox 1957,15.552000000000003,3,0.2,5.6376,2021,November,4,45,Friday,6,0.36249999999999993,Low,Low Profit
3644,Us-2021-162964,2021-11-12,2021-11-18,Standard Class,Mf-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,Off-St-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.576399999999996,2021,November,4,45,Friday,6,-0.22499999999999992,Low,Loss
3645,Us-2021-113628,2021-11-12,2021-11-19,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Tec-Ph-10000441,Technology,Phones,Vtech Ds6151,100.792,1,0.2,10.079200000000007,2021,November,4,45,Friday,7,0.10000000000000007,Medium,Low Profit
3646,Us-2021-130183,2021-11-13,2021-11-17,Standard Class,Po-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,Fur-Bo-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.058800000000076,2021,November,4,45,Saturday,4,-0.029411764705882477,High,Loss
3647,Us-2021-104948,2021-11-13,2021-11-17,Standard Class,Kh-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,Fur-Bo-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.332,4,0.15,-40.196000000000055,2021,November,4,45,Saturday,4,-0.05882352941176479,High,Loss
3648,Us-2021-115798,2021-11-13,2021-11-19,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Fur-Bo-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.96999999999997,3,0.0,56.99429999999998,2021,November,4,45,Saturday,6,0.18999999999999995,Medium,Low Profit
3649,Us-2021-144519,2021-11-13,2021-11-17,Standard Class,Aw-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,Fur-Fu-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.980000000000004,7,0.0,21.7532,2021,November,4,45,Saturday,4,0.33999999999999997,Low,Low Profit
3650,Us-2021-153073,2021-11-13,2021-11-13,Same Day,Ha-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Fu-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.496000000000002,9,0.6,-7.435799999999997,2021,November,4,45,Saturday,0,-0.42499999999999977,Low,Loss
3651,Us-2021-156867,2021-11-13,2021-11-17,Standard Class,Lc-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Fur-Fu-10004006,Furniture,Furnishings,"Deflect-O Duramat Lighweight, Studded, Beveled Mat For Low Pile Carpeting",102.35999999999999,3,0.2,-3.8385000000000105,2021,November,4,45,Saturday,4,-0.03750000000000011,Medium,Loss
3652,Us-2021-104948,2021-11-13,2021-11-17,Standard Class,Kh-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,Off-Bi-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",9.872,2,0.2,3.4551999999999996,2021,November,4,45,Saturday,4,0.35,Low,Low Profit
3653,Us-2021-156867,2021-11-13,2021-11-17,Standard Class,Lc-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Off-Bi-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",36.882000000000005,3,0.7,-25.8174,2021,November,4,45,Saturday,4,-0.6999999999999998,Low,Loss
3654,Us-2021-136147,2021-11-13,2021-11-18,Standard Class,Fm-14380,Fred Mcmath,Consumer,United States,Miami,Florida,33178,South,Off-Bi-10004224,Office Supplies,Binders,Catalog Binders With Expanding Posts,121.10400000000003,6,0.7,-100.91999999999999,2021,November,4,45,Saturday,5,-0.833333333333333,Medium,Loss
3655,Us-2021-149909,2021-11-13,2021-11-17,Standard Class,Ra-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,Off-Pa-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" X 7""",63.769999999999996,7,0.0,28.696499999999993,2021,November,4,45,Saturday,4,0.4499999999999999,Low,Low Profit
3656,Us-2021-115798,2021-11-13,2021-11-19,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Off-Pa-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” X 11”",42.28,7,0.0,19.8716,2021,November,4,45,Saturday,6,0.47000000000000003,Low,Low Profit
3657,Us-2021-111199,2021-11-13,2021-11-17,Standard Class,Jk-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540,South,Off-Pa-10001790,Office Supplies,Paper,Xerox 1910,115.296,3,0.2,40.353599999999986,2021,November,4,45,Saturday,4,0.34999999999999987,Medium,Low Profit
3658,Us-2021-149909,2021-11-13,2021-11-17,Standard Class,Ra-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,Off-Pa-10001790,Office Supplies,Paper,Xerox 1910,96.08,2,0.0,46.118399999999994,2021,November,4,45,Saturday,4,0.4799999999999999,Low,Low Profit
3659,Us-2021-104948,2021-11-13,2021-11-17,Standard Class,Kh-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,Off-Pa-10004610,Office Supplies,Paper,Xerox 1900,29.96,7,0.0,13.481999999999998,2021,November,4,45,Saturday,4,0.4499999999999999,Low,Low Profit
3660,Us-2021-114503,2021-11-13,2021-11-17,Standard Class,Aa-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,Off-St-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96000000000001,6,0.2,6.372,2021,November,4,45,Saturday,4,0.075,Low,Low Profit
3661,Us-2021-156867,2021-11-13,2021-11-17,Standard Class,Lc-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Tec-Ac-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.89600000000002,6,0.2,-26.875800000000012,2021,November,4,45,Saturday,4,-0.11250000000000004,Medium,Loss
3662,Us-2021-136147,2021-11-13,2021-11-18,Standard Class,Fm-14380,Fred Mcmath,Consumer,United States,Miami,Florida,33178,South,Tec-Ac-10004568,Technology,Accessories,Maxell Lto Ultrium - 800 Gb,111.96,5,0.2,-1.3995000000000104,2021,November,4,45,Saturday,5,-0.012500000000000094,Medium,Loss
3663,Us-2021-149909,2021-11-13,2021-11-17,Standard Class,Ra-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,Tec-Ph-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0.0,13.252199999999997,2021,November,4,45,Saturday,4,0.25999999999999995,Low,Low Profit
3664,Us-2021-115798,2021-11-13,2021-11-19,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Tec-Ph-10001819,Technology,Phones,Innergie Mmini Combo Duo Usb Travel Charging Kit,89.98,2,0.0,43.1904,2021,November,4,45,Saturday,6,0.4799999999999999,Low,Low Profit
3665,Us-2021-115798,2021-11-13,2021-11-19,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Tec-Ph-10003691,Technology,Phones,Blackberry Q10,377.96999999999997,3,0.0,94.4925,2021,November,4,45,Saturday,6,0.25000000000000006,Medium,Low Profit
3666,Us-2021-144519,2021-11-13,2021-11-17,Standard Class,Aw-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,Tec-Ph-10004908,Technology,Phones,Panasonic Kx Ts3282W Corded Phone,339.96000000000004,5,0.2,42.49499999999995,2021,November,4,45,Saturday,4,0.12499999999999983,Medium,Low Profit
3667,Us-2021-123141,2021-11-14,2021-11-19,Standard Class,Gz-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,Fur-Ch-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35200000000003,3,0.2,20.155800000000013,2021,November,4,45,Sunday,5,0.08750000000000005,Medium,Low Profit
3668,Us-2021-123141,2021-11-14,2021-11-19,Standard Class,Gz-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,Fur-Ch-10004287,Furniture,Chairs,Safco Arco Folding Chair,883.84,4,0.2,99.43199999999993,2021,November,4,45,Sunday,5,0.11249999999999992,High,Low Profit
3669,Us-2021-111927,2021-11-14,2021-11-19,Standard Class,Ls-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,Fur-Fu-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.648999999999997,2021,November,4,45,Sunday,5,0.35,Low,Low Profit
3670,Us-2021-154746,2021-11-14,2021-11-17,First Class,Pj-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,Off-Ap-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable Hepa Air Cleaner For 16' X 20' Room,826.11,3,0.0,322.1829,2021,November,4,45,Sunday,3,0.39,High,High Profit
3671,Us-2021-111927,2021-11-14,2021-11-19,Standard Class,Ls-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,Off-Bi-10002571,Office Supplies,Binders,"Avery Framed View Binder, Ezd Ring (Locking), Navy, 1 1/2""",19.96,2,0.0,9.3812,2021,November,4,45,Sunday,5,0.47,Low,Low Profit
3672,Us-2021-154746,2021-11-14,2021-11-17,First Class,Pj-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,Off-En-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96,2,0.0,16.98,2021,November,4,45,Sunday,3,0.5,Low,Low Profit
3673,Us-2021-138674,2021-11-14,2021-11-17,First Class,Kb-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,Off-Fa-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289000000000001,2021,November,4,45,Sunday,3,0.2625000000000001,Low,Low Profit
3674,Us-2021-137897,2021-11-14,2021-11-19,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Off-Pa-10004041,Office Supplies,Paper,"It'S Hot Message Books With Stickers, 2 3/4"" X 5""",37.0,5,0.0,16.65,2021,November,4,45,Sunday,5,0.44999999999999996,Low,Low Profit
3675,Us-2021-138674,2021-11-14,2021-11-17,First Class,Kb-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,Tec-Ac-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted Usb Flash Drive - 16 Gb,91.17600000000002,3,0.2,4.558799999999994,2021,November,4,45,Sunday,3,0.049999999999999926,Low,Low Profit
3676,Us-2021-151043,2021-11-14,2021-11-20,Standard Class,Mg-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Tec-Ac-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard With Mouse,47.984,2,0.2,-1.199600000000002,2021,November,4,45,Sunday,6,-0.02500000000000004,Low,Loss
3677,Us-2021-137897,2021-11-14,2021-11-19,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Tec-Ac-10001267,Technology,Accessories,Imation 32Gb Pocket Pro Usb 3.0 Flash Drive - 32 Gb - Black - 1 P ...,59.9,2,0.0,23.96,2021,November,4,45,Sunday,5,0.4,Low,Low Profit
3678,Us-2021-137897,2021-11-14,2021-11-19,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Tec-Ac-10002217,Technology,Accessories,Imation Clip Usb Flash Drive - 8 Gb,37.6,2,0.0,2.2560000000000002,2021,November,4,45,Sunday,5,0.060000000000000005,Low,Low Profit
3679,Us-2021-138674,2021-11-14,2021-11-17,First Class,Kb-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,Tec-Ac-10002800,Technology,Accessories,Plantronics Audio 478 Stereo Usb Headset,159.96800000000002,4,0.2,29.993999999999986,2021,November,4,45,Sunday,3,0.1874999999999999,Medium,Low Profit
3680,Us-2021-145324,2021-11-15,2021-11-19,Standard Class,Dh-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,Fur-Fu-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2,0.0,14.3856,2021,November,4,46,Monday,4,0.36,Low,Low Profit
3681,Us-2021-138954,2021-11-15,2021-11-17,First Class,Mh-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,Off-Ar-10001955,Office Supplies,Art,Newell 319,119.03999999999999,6,0.0,35.71199999999999,2021,November,4,46,Monday,2,0.29999999999999993,Medium,Low Profit
3682,Us-2021-129525,2021-11-15,2021-11-20,Standard Class,Vp-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,Off-Bi-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 Sheets",166.92000000000002,13,0.7,-116.844,2021,November,4,46,Monday,5,-0.6999999999999998,Medium,Loss
